parent_nis,nis,parent_is_sub,population_rel_to_parent,latitude,longitude,name
73006,730061,True,0.07692307692307691,50.86666666666667,5.55,WALTWILDER
73006,730062,True,0.07692307692307691,50.85,5.583333333333333,ROSMEER
73006,730063,True,0.01774300198368966,50.86666666666667,5.566666666666666,HOELBEEK
73006,730064,True,0.03636764381750055,50.833333333333336,5.55,KLEINE-SPOUWEN
73006,730065,True,0.04852692675042245,50.833333333333336,5.55,GROTE-SPOUWEN
73006,730066,True,0.07692307692307691,50.85,5.533333333333333,MARTENSLINDE
73006,730067,True,0.050143266475644696,50.833333333333336,5.516666666666667,RIJKHOVEN
73006,730068,True,0.1656748218352803,50.88333333333333,5.533333333333333,MUNSTERBILZEN
73006,730069,True,0.07692307692307691,50.86666666666667,5.566666666666666,MOPERTINGEN
73006,7300610,True,0.02835941517889942,50.85,5.616666666666667,HEES
73006,7300611,True,0.08316802586143561,50.88333333333333,5.566666666666666,EIGENBILZEN
73006,7300612,True,0.1854015134817427,50.9,5.466666666666667,BEVERST
73006,73006,True,0.07692307692307698,50.86666666666667,5.516666666666667,BILZEN
31004,310041,True,0.5,51.3,3.15,UITKERKE
31004,31004,True,0.5,51.31666666666667,3.1333333333333333,BLANKENBERGE
72003,720031,True,0.13582787652011225,51.15,5.566666666666666,REPPEL
72003,720032,True,0.5308387901465543,51.18333333333333,5.516666666666667,KAULILLE
72003,72003,True,0.3333333333333335,51.166666666666664,5.583333333333333,BOCHOLT
11004,110041,True,0.5,51.18333333333333,4.516666666666667,VREMDE
11004,11004,True,0.5,51.166666666666664,4.483333333333333,BOECHOUT
12005,120051,True,0.5,51.0,4.583333333333333,RIJMENAM
12005,12005,True,0.5,51.016666666666666,4.55,BONHEIDEN
24014,240141,True,0.5,51.0,4.55,HEVER
24014,24014,True,0.5,50.983333333333334,4.566666666666666,BOORTMEERBEEK
73009,730091,True,0.1213484647681839,50.78333333333333,5.383333333333334,BOMMERSHOVEN
73009,730092,True,0.022853069906783534,50.8,5.316666666666666,VOORT
73009,730093,True,0.09822810749406956,50.8,5.266666666666667,RIJKEL
73009,730094,True,0.010691494693232063,50.8,5.333333333333333,KUTTEKOVEN
73009,730095,True,0.09448608435143835,50.81666666666667,5.366666666666666,KERNIEL
73009,730096,True,0.09742624539207716,50.8,5.383333333333334,JESSEREN
73009,730097,True,0.023922219376106738,50.8,5.333333333333333,HENDRIEKEN
73009,730098,True,0.28466104620730365,50.81666666666667,5.283333333333333,HOEPERTINGEN
73009,730099,True,0.019378334131483113,50.8,5.366666666666666,GROOT-LOON
73009,7300910,True,0.03635108195698901,50.8,5.316666666666666,GOTEM
73009,7300911,True,0.05813500239444934,50.78333333333333,5.333333333333333,BROEKOM
73009,7300912,True,0.05559577240480672,50.81666666666667,5.4,GORS-OPLEEUW
73009,73009,True,0.07692307692307687,50.8,5.35,BORGLOON
12007,120071,True,0.25,51.1,4.266666666666667,HINGENE
12007,120072,True,0.25,51.06666666666667,4.183333333333334,MARIEKERKE
12007,120073,True,0.25,51.1,4.2,WEERT
12007,12007,True,0.25,51.1,4.233333333333333,BORNEM
24016,240161,True,0.15370407018932647,50.833333333333336,4.833333333333333,VERTRIJK
24016,240162,True,0.09581766607295995,50.81666666666667,4.833333333333333,WILLEBRINGEN
24016,240163,True,0.2836598720232205,50.833333333333336,4.866666666666667,ROOSBEEK
24016,240164,True,0.10060030345009566,50.81666666666667,4.816666666666666,NEERVELP
24016,240165,True,0.19955142159773073,50.85,4.866666666666667,KERKOM
24016,24016,True,0.16666666666666663,50.85,4.833333333333333,BOUTERSEM
11009,110091,True,0.2687211552776537,51.35,4.683333333333334,SINT-LENAARTS
11009,110092,True,0.39794551138901296,51.3,4.583333333333333,SINT-JOB-IN-'T-GOOR
11009,11009,True,0.33333333333333326,51.35,4.65,BRECHT
72004,720041,True,0.12123881624225741,51.13333333333333,5.666666666666667,TONGERLO
72004,720042,True,0.2656022023399862,51.11666666666667,5.65,OPITTER
72004,720043,True,0.26174810736407433,51.15,5.583333333333333,GERDINGEN
72004,720044,True,0.15141087405368203,51.15,5.6,BEEK
72004,72004,True,0.20000000000000007,51.13333333333333,5.6,BREE
31005,310051,True,0.0802362984040579,51.3,3.2,LISSEWEGE
31005,310052,True,0.027766608932327106,51.28333333333333,3.2333333333333334,DUDZELE
31005,310053,True,0.17203389830508475,51.21666666666667,3.25,SINT-KRUIS
31005,310054,True,0.21365674873190646,51.2,3.25,ASSEBROEK
31005,310055,True,0.13038939750092787,51.18333333333333,3.216666666666667,SINT-MICHIELS
31005,310056,True,0.21453358901397995,51.2,3.183333333333333,SINT-ANDRIES
31005,310057,True,0.03638345911171594,51.25,3.25,KOOLKERKE
31005,31005,True,0.1250000000000001,51.21666666666667,3.2333333333333334,BRUGGE
42004,420041,True,0.5,51.03333333333333,4.216666666666667,OPDORP
42004,42004,True,0.5,51.016666666666666,4.2,BUGGENHOUT
31006,310061,True,0.47287633001918716,51.2,3.3166666666666664,SIJSELE
31006,310062,True,0.057823129251700675,51.28333333333333,3.3,OOSTKERKE
31006,310063,True,0.2580673294959009,51.25,3.3333333333333335,MOERKERKE
31006,310064,True,0.0318332461189604,51.28333333333333,3.35,LAPSCHEURE
31006,310065,True,0.01273329844758416,51.3,3.3333333333333335,HOEKE
31006,31006,True,0.16666666666666674,51.25,3.283333333333333,DAMME
38008,380081,True,0.5,51.083333333333336,2.6,ADINKERKE
38008,38008,True,0.5,51.1,2.6,DE PANNE
44012,440121,True,0.5,50.983333333333334,3.7,ZEVERGEM
44012,44012,True,0.5,51.0,3.65,DE PINTE
44011,440111,True,0.037121973903331835,51.0,3.5,ZEVEREN
44011,440112,True,0.03787713183070154,50.983333333333334,3.45,WONTERGEM
44011,440113,True,0.05457009654097924,51.0,3.4833333333333334,VINKT
44011,440114,True,0.047455713962075166,51.016666666666666,3.5833333333333335,SINT-MARTENS-LEERNE
44011,440115,True,0.3819509306327826,50.96666666666667,3.533333333333333,PETEGEM-AAN-DE-LEIE
44011,440116,True,0.028497275469688357,51.016666666666666,3.533333333333333,MEIGEM
44011,440117,True,0.03755917059812482,50.983333333333334,3.466666666666667,GRAMMENE
44011,440118,True,0.021661108969288922,50.96666666666667,3.466666666666667,GOTTEM
44011,440119,True,0.06685134914925497,51.016666666666666,3.5833333333333335,BACHTE-MARIA-LEERNE
44011,4401110,True,0.19554615803468162,50.983333333333334,3.5666666666666664,ASTENE
44011,44011,True,0.09090909090909083,50.983333333333334,3.533333333333333,DEINZE
45059,450591,False,0.14285714285714282,50.78333333333333,3.8,PARIKE
45059,450592,False,0.14285714285714282,50.81666666666667,3.716666666666667,ZEGELSEM
45059,450593,False,0.14285714285714282,50.8,3.75,OPBRAKEL
45059,450594,False,0.14285714285714282,50.8,3.7666666666666666,NEDERBRAKEL
45059,450595,False,0.14285714285714282,50.833333333333336,3.7666666666666666,MICHELBEKE
45059,450596,False,0.14285714285714282,50.766666666666666,3.8166666666666664,EVERBEEK
45059,450597,False,0.14285714285714282,50.833333333333336,3.7333333333333334,ELST
41011,410111,True,0.3333333333333333,50.9,4.05,WELLE
41011,410112,True,0.3333333333333333,50.86666666666667,4.05,IDDERGEM
41011,41011,True,0.33333333333333337,50.88333333333333,4.083333333333333,DENDERLEEUW
42006,420061,True,0.054244666956900306,51.0,4.016666666666667,SCHOONAARDE
42006,420062,True,0.10074372369757655,51.016666666666666,4.066666666666666,OUDEGEM
42006,420063,True,0.014043680162530837,51.0,4.066666666666666,MESPELARE
42006,420064,True,0.15930561602089682,51.05,4.1,GREMBERGEN
42006,420065,True,0.15145842403134524,51.03333333333333,4.166666666666667,BAASRODE
42006,420066,True,0.06724713394282397,51.03333333333333,4.05,APPELS
42006,420067,True,0.3279567551879263,51.016666666666666,4.116666666666666,SINT-GILLIS-BIJ-DENDERMONDE
42006,42006,True,0.125,51.03333333333333,4.1,DENDERMONDE
37002,370021,True,0.3959197135318507,50.93333333333333,3.4,WAKKEN
37002,370022,True,0.25160196004523183,50.93333333333333,3.4333333333333336,OESELGEM
37002,370023,True,0.10247832642291745,50.95,3.4,MARKEGEM
37002,37002,True,0.25,50.96666666666667,3.4166666666666665,DENTERGEM
44013,440131,True,0.5,51.03333333333333,3.8,HEUSDEN
44013,44013,True,0.5,51.05,3.8,DESTELBERGEN
35029,350291,False,0.5043114067504312,51.25,3.0166666666666666,KLEMSKERKE
35029,350292,False,0.16695409378336207,51.25,3.05,VLISSEGEM
35029,350293,False,0.3287344994662068,51.3,3.0833333333333335,WENDUINE
24020,240201,True,0.12722326094251882,51.03333333333333,5.1,DEURNE
24020,240202,True,0.10804688623615706,50.96666666666667,5.066666666666666,WEBBEKOM
24020,240203,True,0.28974303657893474,51.0,5.083333333333333,SCHAFFEN
24020,240204,True,0.179538808188312,51.0,5.016666666666667,MOLENSTEDE
24020,240205,True,0.1287813413874107,50.983333333333334,5.016666666666667,KAGGEVINNE
24020,24020,True,0.16666666666666663,50.983333333333334,5.05,DIEST
32003,320031,True,0.03583971751946783,51.0,2.8,NIEUWKAPELLE
32003,320032,True,0.09922128692581733,51.1,2.9,LEKE
32003,320033,True,0.017478482928213374,51.03333333333333,2.7666666666666666,LAMPERNISSE
32003,320034,True,0.1145811658627321,51.083333333333336,2.8833333333333333,KEIEM
32003,320035,True,0.04043002616728144,51.03333333333333,2.8333333333333335,KAASKERKE
32003,320036,True,0.16366215832781614,51.03333333333333,2.9,ESEN
32003,320037,True,0.1153756423594691,51.0,2.8666666666666667,WOUMEN
32003,320038,True,0.07821179734543965,51.06666666666667,2.8,PERVIJZE
32003,320039,True,0.008474415965194363,51.016666666666666,2.8333333333333335,SINT-JACOBS-KAPELLE
32003,3200310,True,0.10937293105078975,51.05,2.9166666666666665,VLADSLO
32003,3200311,True,0.014124026608657272,51.083333333333336,2.8333333333333335,STUIVEKENSKERKE
32003,3200312,True,0.011917147451054575,51.016666666666666,2.8166666666666664,OUDEKAPELLE
32003,3200313,True,0.025158422396670765,51.05,2.8,OOSTKERKE
32003,3200314,True,0.09948611242472967,51.05,2.8833333333333333,BEERST
32003,32003,True,0.06666666666666665,51.03333333333333,2.8666666666666667,DIKSMUIDE
23016,230161,True,0.20615357332860434,50.833333333333336,4.183333333333334,SCHEPDAAL
23016,230162,True,0.2867677484187503,50.86666666666667,4.266666666666667,GROOT-BIJGAARDEN
23016,230163,True,0.17371578885145117,50.833333333333336,4.25,ITTERBEEK
23016,230164,True,0.0670922740438612,50.88333333333333,4.216666666666667,SINT-ULRIKS-KAPELLE
23016,230165,True,0.09960394869066617,50.86666666666667,4.216666666666667,SINT-MARTENS-BODEGEM
23016,23016,True,0.16666666666666685,50.85,4.266666666666667,DILBEEK
44019,440191,True,0.0672562553925798,51.15,3.7333333333333334,KLUIZEN
44019,440192,True,0.3154443485763589,51.13333333333333,3.6833333333333336,SLEIDINGE
44019,440193,True,0.36729939603106126,51.18333333333333,3.75,ERTVELDE
44019,44019,True,0.25,51.11666666666667,3.7,EVERGEM
23023,230231,True,0.3333333333333333,50.766666666666666,4.033333333333333,VOLLEZELE
23023,230232,True,0.3333333333333333,50.75,4.0,TOLLEMBEEK
23023,23023,True,0.33333333333333337,50.75,3.966666666666667,GALMAARDEN
72041,720411,False,0.1717588349119055,51.016666666666666,5.75,STOKKEM
72041,720412,False,0.18785008656686017,51.05,5.733333333333333,ROTEM
72041,720413,False,0.22344434260107957,51.016666666666666,5.716666666666667,LANKLAAR
72041,720414,False,0.11818922497199308,51.06666666666667,5.766666666666667,ELEN
72041,720415,False,0.2987575109481617,51.03333333333333,5.716666666666667,DILSEN
44020,440201,True,0.09419496166484119,50.95,3.6833333333333336,VURSTE
44020,440202,True,0.1297918948521358,50.95,3.6666666666666665,SEMMERZAKE
44020,440203,True,0.17132165023731288,50.916666666666664,3.6833333333333336,DIKKELVENNE
44020,440204,True,0.05156991602774735,50.93333333333333,3.716666666666667,BAAIGEM
44020,440205,True,0.38645491055129605,50.916666666666664,3.65,ASPER
44020,44020,True,0.16666666666666674,50.93333333333333,3.6666666666666665,GAVERE
24028,240281,True,0.3333333333333333,50.9,5.166666666666667,RUMMEN
24028,240282,True,0.3333333333333333,50.86666666666667,5.133333333333334,GRAZEN
24028,24028,True,0.33333333333333337,50.88333333333333,5.116666666666666,GEETBETS
44021,440211,True,0.16391205430450587,51.03333333333333,3.7666666666666666,GENTBRUGGE
44021,440212,True,0.04141972175022558,51.016666666666666,3.6666666666666665,SINT-DENIJS-WESTREM
44021,440213,True,0.011577191412460794,51.03333333333333,3.6666666666666665,AFSNEE
44021,440214,True,0.06820458271842755,51.03333333333333,3.75,LEDEBERG
44021,440215,True,0.06308964240100587,51.0,3.716666666666667,ZWIJNAARDE
44021,440216,True,0.00943117544332172,51.15,3.8333333333333335,SINT-KRUIS-WINKEL
44021,440217,True,0.0019604581973714096,51.15,3.8166666666666664,MENDONK
44021,440218,True,0.007236753098938907,51.11666666666667,3.783333333333333,DESTELDONK
44021,440219,True,0.09586882617022413,51.06666666666667,3.6833333333333336,MARIAKERKE
44021,4402110,True,0.18671145704430672,51.05,3.75,SINT-AMANDSBERG
44021,4402111,True,0.1032104597488578,51.1,3.7666666666666666,OOSTAKKER
44021,4402112,True,0.10452549960964602,51.05,3.6666666666666665,DRONGEN
44021,4402113,True,0.07142360667213617,51.083333333333336,3.716666666666667,WONDELGEM
44021,44021,True,0.07142857142857151,51.05,3.7,GENT
41018,410181,True,0.060733924700971345,50.8,3.966666666666667,ZANDBERGEN
41018,410182,True,0.0088805490888657,50.78333333333333,3.966666666666667,WAARBEKE
41018,410183,True,0.02859837842177089,50.81666666666667,3.9333333333333336,SMEEREBBE-VLOERZEGEM
41018,410184,True,0.035145901902544754,50.8,3.95,GRIMMINGE
41018,410185,True,0.017572950951272377,50.78333333333333,3.9833333333333334,NIEUWENHOVE
41018,410186,True,0.061373625270932,50.8,3.9333333333333336,IDEGEM
41018,410187,True,0.03619952637071526,50.766666666666666,3.8333333333333335,ZARLARDINGE
41018,410188,True,0.06600204704182387,50.8,3.9,SCHENDELBEKE
41018,410189,True,0.06547523480773862,50.75,3.9333333333333336,VIANE
41018,4101810,True,0.06254013807497792,50.81666666666667,3.9,OPHASSELT
41018,4101811,True,0.1473569077627037,50.766666666666666,3.8666666666666667,OVERBOELARE
41018,4101812,True,0.10302942120895882,50.78333333333333,3.9166666666666665,ONKERZELE
41018,4101813,True,0.03473197800433491,50.78333333333333,3.8666666666666667,NEDERBOELARE
41018,4101814,True,0.09817522276631613,50.766666666666666,3.8333333333333335,GOEFERDINGE
41018,4101815,True,0.11168419362607368,50.75,3.9166666666666665,MOERBEKE
41018,41018,True,0.06249999999999978,50.766666666666666,3.8833333333333333,GERAARDSBERGEN
41082,410821,False,0.11128056797265316,50.88333333333333,3.9333333333333336,AAIGEM
41082,410822,False,0.015356297659742309,50.93333333333333,3.9333333333333336,VLEKKEM
41082,410823,False,0.02629503023928478,50.93333333333333,3.95,OTTERGEM
41082,410824,False,0.26468577438864055,50.916666666666664,3.966666666666667,MERE
41082,410825,False,0.25784906652642653,50.93333333333333,3.9833333333333334,ERPE
41082,410826,False,0.08561661845911123,50.93333333333333,3.95,ERONDEGEM
41082,410827,False,0.15608729950039443,50.916666666666664,3.9166666666666665,BURST
41082,410828,False,0.08282934525374704,50.916666666666664,3.9333333333333336,BAMBRUGGE
71017,710171,True,0.015979546180888465,50.766666666666666,5.183333333333334,MUIZEN
71017,710172,True,0.048519712949243156,50.75,5.183333333333334,BUVINGEN
71017,710173,True,0.13132281588657427,50.75,5.216666666666667,MIELEN-BOVEN-AALST
71017,710174,True,0.03050640634533252,50.7,5.166666666666667,VORSEN
71017,710175,True,0.09558673988204192,50.75,5.183333333333334,BORLO
71017,710176,True,0.10720822801359715,50.733333333333334,5.133333333333334,NIEL-BIJ-SINT-TRUIDEN
71017,710177,True,0.029780063337110318,50.7,5.15,KORTIJS
71017,710178,True,0.04067520846044336,50.75,5.233333333333333,BOEKHOUT
71017,710179,True,0.21005839797786108,50.71666666666667,5.133333333333334,MONTENAKEN
71017,7101710,True,0.1994537900578169,50.733333333333334,5.216666666666667,JEUK
71017,71017,True,0.09090909090909083,50.75,5.133333333333334,GINGELOM
35005,350051,True,0.1390810276679842,51.13333333333333,2.9166666666666665,ZEVEKOTE
35005,350052,True,0.3147233201581028,51.18333333333333,2.9333333333333336,SNAASKERKE
35005,350053,True,0.296195652173913,51.11666666666667,2.95,MOERE
35005,35005,True,0.25,51.15,2.966666666666667,GISTEL
23024,230241,True,0.25,50.766666666666666,4.066666666666666,OETINGEN
23024,230242,True,0.25,50.78333333333333,4.116666666666666,LEERBEEK
23024,230243,True,0.25,50.7,4.116666666666666,KESTER
23024,23024,True,0.25,50.8,4.116666666666666,GOOIK
23025,230251,True,0.49590940406476064,50.916666666666664,4.35,STROMBEEK-BEVER
23025,230252,True,0.08250086117809162,50.95,4.366666666666666,BEIGEM
23025,230253,True,0.17158973475714778,50.96666666666667,4.383333333333334,HUMBEEK
23025,23025,True,0.25,50.93333333333333,4.383333333333334,GRIMBERGEN
13010,130101,True,0.5,51.166666666666664,4.75,BOUWEL
13010,13010,True,0.5,51.18333333333333,4.733333333333333,GROBBENDONK
24033,240331,True,0.33333333333333337,50.96666666666667,4.633333333333333,WESPELAAR
24033,240332,True,0.33333333333333337,50.95,4.65,TILDONK
24033,24033,True,0.33333333333333326,50.983333333333334,4.633333333333333,HAACHT
41024,410241,True,0.25,50.88333333333333,4.0,KERKSKEN
41024,410242,True,0.25,50.88333333333333,3.95,HELDERGEM
41024,410243,True,0.25,50.86666666666667,4.016666666666667,DENDERHOUTEM
41024,41024,True,0.25,50.9,4.0,HAALTERT
71020,710201,True,0.33333333333333337,50.93333333333333,5.066666666666666,LOKSBERGEN
71020,710202,True,0.33333333333333337,50.983333333333334,5.1,ZELEM
71020,71020,True,0.33333333333333326,50.95,5.116666666666666,HALEN
23027,230271,True,0.38526069873632796,50.71666666666667,4.216666666666667,LEMBEEK
23027,230272,True,0.28140596793033873,50.733333333333334,4.25,BUIZINGEN
23027,23027,True,0.33333333333333326,50.733333333333334,4.25,HALLE
42008,420081,True,0.5,51.06666666666667,4.15,MOERZEKE
42008,42008,True,0.5,51.1,4.133333333333334,HAMME
34013,340131,True,0.31412024269167127,50.88333333333333,3.3,HULSTE
34013,340132,True,0.35254642397499547,50.88333333333333,3.3166666666666664,BAVIKHOVE
34013,34013,True,0.33333333333333326,50.85,3.3166666666666664,HARELBEKE
71022,710221,True,0.11992385786802032,50.916666666666664,5.25,STEVOORT
71022,710222,True,0.06143158405494177,50.96666666666667,5.283333333333333,STOKROOIE
71022,710223,True,0.3389024708868319,50.95,5.3,KURINGEN
71022,710224,True,0.06381569125111974,50.95,5.233333333333333,SPALBEEK
71022,710225,True,0.13462040907733652,50.95,5.25,KERMT
71022,710226,True,0.009960995819647656,50.88333333333333,5.35,WIMMERTINGEN
71022,710227,True,0.14634499104210213,50.9,5.3,SINT-LAMBRECHTS-HERK
71022,71022,True,0.125,50.93333333333333,5.333333333333333,HASSELT
73022,730221,True,0.01750054860653939,50.733333333333334,5.283333333333333,BATSHEERS
73022,730222,True,0.08790505449491626,50.766666666666666,5.3,VEULEN
73022,730223,True,0.12310730743910468,50.766666666666666,5.366666666666666,VECHMAAL
73022,730224,True,0.07120912881281545,50.733333333333334,5.25,RUKKELINGEN-LOON
73022,730225,True,0.025546777850925313,50.733333333333334,5.3,OPHEERS
73022,730226,True,0.03077682685977617,50.78333333333333,5.283333333333333,METTEKOVEN
73022,730227,True,0.24098456586935849,50.733333333333334,5.266666666666667,MECHELEN-BOVELINGEN
73022,730228,True,0.08327847267939432,50.766666666666666,5.283333333333333,KLEIN-GELMEN
73022,730229,True,0.10158364421037232,50.766666666666666,5.333333333333333,HORPMAAL
73022,7302210,True,0.06899641577060932,50.766666666666666,5.35,HEKS
73022,7302211,True,0.06577792407285495,50.766666666666666,5.316666666666666,GUTSCHOVEN
73022,73022,True,0.08333333333333326,50.75,5.3,HEERS
12014,120141,True,0.17231042752005293,51.03333333333333,4.7,SCHRIEK
12014,120142,True,0.12510681110284186,51.11666666666667,4.8,WIEKEVORST
12014,120143,True,0.1970492571460073,51.1,4.733333333333333,ITEGEM
12014,120144,True,0.2237520328564734,51.05,4.783333333333333,BOOISCHOT
12014,120145,True,0.11511480470795775,51.083333333333336,4.733333333333333,HALLAAR
12014,12014,True,0.16666666666666674,51.06666666666667,4.733333333333333,HEIST-OP-DEN-BERG
24038,240381,True,0.32810503078889275,50.9,4.65,WINKSELE
24038,240382,True,0.3385616358777739,50.9,4.616666666666667,VELTEM-BEISEM
24038,24038,True,0.33333333333333337,50.9,4.666666666666667,HERENT
13011,130111,True,0.4798886569241476,51.13333333333333,4.833333333333333,NOORDERWIJK
13011,130112,True,0.18677800974251912,51.11666666666667,4.816666666666666,MORKHOVEN
13011,13011,True,0.33333333333333326,51.18333333333333,4.833333333333333,HERENTALS
71024,710241,True,0.3527485852869846,50.95,5.183333333333334,SCHULEN
71024,710242,True,0.20638641875505254,50.93333333333333,5.133333333333334,DONK
71024,710243,True,0.19086499595796283,50.95,5.216666666666667,BERBROEK
71024,71024,True,0.2500000000000001,50.93333333333333,5.166666666666667,HERK-DE-STAD
23032,230321,True,0.3478260869565218,50.7,3.9833333333333334,SINT-PIETERS-KAPELLE
23032,230322,True,0.318840579710145,50.75,4.1,HERFELINGEN
23032,23032,True,0.33333333333333326,50.71666666666667,4.033333333333333,HERNE
13013,130131,True,0.5,51.03333333333333,4.833333333333333,RAMSEL
13013,13013,True,0.5,51.05,4.883333333333333,HERSELT
71069,710691,False,0.49160053591672676,51.1,5.183333333333334,OOSTHAM
71069,710692,False,0.5083994640832732,51.1,5.15,KWAADMECHELEN
41027,410271,True,0.12497559308796251,50.9,3.9,BORSBEKE
41027,410272,True,0.10473005955286536,50.88333333333333,3.9166666666666665,RESSEGEM
41027,410273,True,0.07261056331152983,50.85,3.9333333333333336,WOUBRECHTEGEM
41027,410274,True,0.19775700478375477,50.833333333333336,3.8833333333333333,STEENHUIZE-WIJNHUIZE
41027,410275,True,0.12497559308796251,50.85,3.8833333333333333,SINT-LIEVENS-ESSE
41027,410276,True,0.12497559308796251,50.85,3.9333333333333336,SINT-ANTELINKS
41027,410277,True,0.12497559308796251,50.9,3.85,HILLEGEM
41027,41027,True,0.1250000000000001,50.88333333333333,3.8833333333333333,HERZELE
24041,240411,True,0.3333333333333333,50.766666666666666,4.916666666666667,OUTGAARDEN
24041,240412,True,0.3333333333333333,50.78333333333333,4.833333333333333,MELDERT
24041,24041,True,0.33333333333333337,50.766666666666666,4.883333333333333,HOEGAARDEN
72038,720381,False,0.3085964507951141,51.15,5.4,EKSEL
72038,720382,False,0.6914035492048859,51.13333333333333,5.366666666666666,HECHTEL
73032,730321,True,0.09267725687717938,50.833333333333336,5.45,SCHALKHOVEN
73032,730322,True,0.2079814025571484,50.833333333333336,5.483333333333333,WERM
73032,730323,True,0.2637737311119721,50.833333333333336,5.45,SINT-HUIBRECHTS-HERN
73032,730324,True,0.23556760945370014,50.86666666666667,5.466666666666667,ROMERSHOVEN
73032,73032,True,0.19999999999999996,50.85,5.483333333333333,HOESELT
24043,240431,True,0.22763258298359407,50.93333333333333,4.8,KORTRIJK-DUTSEL
24043,240432,True,0.3677031667302556,50.95,4.833333333333333,NIEUWRODE
24043,240433,True,0.15466425028615033,50.93333333333333,4.816666666666666,SINT-PIETERS-RODE
24043,24043,True,0.25,50.916666666666664,4.766666666666667,HOLSBEEK
36006,360061,True,0.5,51.0,3.1,GITS
36006,36006,True,0.5,50.983333333333334,3.0833333333333335,HOOGLEDE
13014,130141,True,0.19185809828438502,51.45,4.733333333333333,MEER
13014,130142,True,0.22308810700785114,51.46666666666667,4.8,MEERLE
13014,130143,True,0.10008723466123873,51.4,4.8,WORTEL
13014,130144,True,0.2849665600465252,51.416666666666664,4.766666666666667,MINDERHOUT
13014,13014,True,0.19999999999999996,51.4,4.766666666666667,HOOGSTRATEN
32006,320061,True,0.36719005561007534,50.95,2.85,MERKEM
32006,320062,True,0.29947661105659146,51.0,2.9,KLERKEN
32006,32006,True,0.33333333333333326,50.983333333333334,2.95,HOUTHULST
24045,240451,True,0.1940775930324624,50.78333333333333,4.633333333333333,SINT-AGATHA-RODE
24045,240452,True,0.2524782264449723,50.75,4.616666666666667,OTTENBURG
24045,240453,True,0.2206809184481393,50.81666666666667,4.633333333333333,NEERIJSE
24045,240454,True,0.13276326207442596,50.8,4.6,LOONBEEK
24045,24045,True,0.19999999999999996,50.78333333333333,4.583333333333333,HULDENBERG
13016,130161,True,0.3333333333333333,51.05,4.816666666666666,HOUTVENNE
13016,130162,True,0.3333333333333333,51.06666666666667,4.833333333333333,WESTMEERBEEK
13016,13016,True,0.33333333333333337,51.083333333333336,4.783333333333333,HULSHOUT
35006,350061,True,0.09107744107744109,51.166666666666664,3.05,BEKEGEM
35006,350062,True,0.5755892255892257,51.13333333333333,3.033333333333333,EERNEGEM
35006,35006,True,0.33333333333333326,51.1,3.0166666666666666,ICHTEGEM
33039,330391,False,0.1951502644137753,50.75,2.8333333333333335,NIEUWKERKE
33039,330392,False,0.07377789242873727,50.78333333333333,2.7666666666666666,LOKER
33039,330393,False,0.15090932542241714,50.78333333333333,2.8333333333333335,KEMMEL
33039,330394,False,0.1834128724364762,50.8,2.75,WESTOUTER
33039,330395,False,0.27202373274861347,50.78333333333333,2.8833333333333333,WIJTSCHATE
33039,330396,False,0.034051334967109506,50.766666666666666,2.85,WULVERGEM
33039,330397,False,0.09067457758287115,50.766666666666666,2.783333333333333,DRANOUTER
71070,710701,False,0.4950598023920957,51.016666666666666,5.316666666666666,ZOLDER
71070,710702,False,0.5049401976079043,51.03333333333333,5.283333333333333,HEUSDEN
33011,330111,True,0.018516069303002248,50.916666666666664,2.8333333333333335,ZUIDSCHOTE
33011,330112,True,0.21527936420146448,50.85,2.8166666666666664,VLAMERTINGE
33011,330113,True,0.12600545863341792,50.88333333333333,2.8166666666666664,ELVERDINGE
33011,330114,True,0.1332195116086136,50.9,2.8666666666666667,BOEZINGE
33011,330115,True,0.13117552993230813,50.833333333333336,2.9166666666666665,ZILLEBEKE
33011,330116,True,0.042923615202414306,50.8,2.9333333333333336,HOLLEBEKE
33011,330117,True,0.05608926188214643,50.81666666666667,2.8833333333333333,VOORMEZELE
33011,330118,True,0.05873441463971817,50.86666666666667,2.9,SINT-JAN
33011,330119,True,0.08416395137728296,50.81666666666667,2.8333333333333335,DIKKEBUS
33011,3301110,True,0.04298373231054093,50.86666666666667,2.85,BRIELEN
33011,33011,True,0.09090909090909083,50.85,2.8833333333333333,IEPER
36008,360081,True,0.3333333333333333,50.93333333333333,3.2,KACHTEM
36008,360082,True,0.3333333333333333,50.916666666666664,3.2333333333333334,EMELGEM
36008,36008,True,0.33333333333333337,50.916666666666664,3.216666666666667,IZEGEM
31012,310121,True,0.2,51.166666666666664,3.1166666666666667,SNELLEGEM
31012,310122,True,0.2,51.21666666666667,3.066666666666667,STALHILLE
31012,310123,True,0.2,51.166666666666664,3.066666666666667,ZERKEGEM
31012,310124,True,0.2,51.18333333333333,3.15,VARSENARE
31012,31012,True,0.19999999999999996,51.18333333333333,3.1,JABBEKE
23038,230381,True,0.4276232616940582,50.916666666666664,4.566666666666666,NEDEROKKERZEEL
23038,230382,True,0.11164664981036664,50.93333333333333,4.616666666666667,BUKEN
23038,230383,True,0.21073008849557523,50.93333333333333,4.55,BERG
23038,23038,True,0.25,50.95,4.55,KAMPENHOUT
23039,230391,True,0.3333333333333333,51.016666666666666,4.333333333333333,RAMSDONK
23039,230392,True,0.3333333333333333,50.983333333333334,4.35,NIEUWENRODE
